group,index,text,agg,val
target,0,"Prime Minister Stephen Harper answers a question during question period in the House of Commons in Ottawa on Wednesday, Feb. 18, 2015.",mean,49.59959030151367
target,0,"Prime Minister Stephen Harper answers a question during question period in the House of Commons in Ottawa on Wednesday, Feb. 18, 2015.",max,104.06580352783203
target,0,"Prime Minister Stephen Harper answers a question during question period in the House of Commons in Ottawa on Wednesday, Feb. 18, 2015.",last,84.01792907714844
target,1,With a report from CTV Kitchener and files from The Canadian Press,mean,45.44096374511719
target,1,With a report from CTV Kitchener and files from The Canadian Press,max,106.61787414550781
target,1,With a report from CTV Kitchener and files from The Canadian Press,last,76.29277038574219
target,2,"The honourable Judy Sgro, who represents York West for the Liberals is also a Tory backer.",mean,50.609642028808594
target,2,"The honourable Judy Sgro, who represents York West for the Liberals is also a Tory backer.",max,107.036865234375
target,2,"The honourable Judy Sgro, who represents York West for the Liberals is also a Tory backer.",last,80.84978485107422
target,3,Bill C-33 will repeal those restrictions.,mean,48.485530853271484
target,3,Bill C-33 will repeal those restrictions.,max,90.27373504638672
target,3,Bill C-33 will repeal those restrictions.,last,85.52146911621094
target,4,She was assigned to Maritime Forces Atlantic (MARLANT) homeported at CFB Halifax.,mean,34.94151306152344
target,4,She was assigned to Maritime Forces Atlantic (MARLANT) homeported at CFB Halifax.,max,75.64622497558594
target,4,She was assigned to Maritime Forces Atlantic (MARLANT) homeported at CFB Halifax.,last,54.895362854003906
target,5,Former Calgary Health CEO Jack Davis is also appealing the release of his expenses to CBC News.,mean,56.60630416870117
target,5,Former Calgary Health CEO Jack Davis is also appealing the release of his expenses to CBC News.,max,92.23745727539062
target,5,Former Calgary Health CEO Jack Davis is also appealing the release of his expenses to CBC News.,last,90.70962524414062
target,6,Premier Rachel Notley has already stacked her inner circle with the best NDP brains in the country.,mean,48.36671829223633
target,6,Premier Rachel Notley has already stacked her inner circle with the best NDP brains in the country.,max,85.01145935058594
target,6,Premier Rachel Notley has already stacked her inner circle with the best NDP brains in the country.,last,85.01145935058594
target,7,"[3] Parliament responded to Parker by introducing the Marihuana Medical Access Regulations, SOR/2001-227, as amended (“MMAR”).",mean,27.206741333007812
target,7,"[3] Parliament responded to Parker by introducing the Marihuana Medical Access Regulations, SOR/2001-227, as amended (“MMAR”).",max,75.73191833496094
target,7,"[3] Parliament responded to Parker by introducing the Marihuana Medical Access Regulations, SOR/2001-227, as amended (“MMAR”).",last,65.82311248779297
target,8,CBC News reported Tuesday Harper is under pressure from Conservative senators to start filling up those empty seats.,mean,57.34748458862305
target,8,CBC News reported Tuesday Harper is under pressure from Conservative senators to start filling up those empty seats.,max,101.66023254394531
target,8,CBC News reported Tuesday Harper is under pressure from Conservative senators to start filling up those empty seats.,last,101.66023254394531
target,9,With a report from CTV Vancouver's Scott Hurst,mean,27.464828491210938
target,9,With a report from CTV Vancouver's Scott Hurst,max,72.27969360351562
target,9,With a report from CTV Vancouver's Scott Hurst,last,54.67868423461914
target,10,The Trudeau government is trying to abandon their promise to upgrade Canada’s voting system ahead of the 2019 election.,mean,60.406089782714844
target,10,The Trudeau government is trying to abandon their promise to upgrade Canada’s voting system ahead of the 2019 election.,max,107.29380798339844
target,10,The Trudeau government is trying to abandon their promise to upgrade Canada’s voting system ahead of the 2019 election.,last,95.25547790527344
target,11,Government of Canada test methods used.,mean,31.708053588867188
target,11,Government of Canada test methods used.,max,78.03386688232422
target,11,Government of Canada test methods used.,last,36.980159759521484
target,12,"With the Manitoba fires, and the addition of fires across the prairies and northern territories, many parts of Manitoba could see smoky conditions.",mean,44.86272048950195
target,12,"With the Manitoba fires, and the addition of fires across the prairies and northern territories, many parts of Manitoba could see smoky conditions.",max,87.182373046875
target,12,"With the Manitoba fires, and the addition of fires across the prairies and northern territories, many parts of Manitoba could see smoky conditions.",last,87.182373046875
target,13,"Tory MLA Ted Flemming, the Opposition's justice critic, said Smith’s letter shows the Liberals have to pull the legislative amendments.",mean,53.12112808227539
target,13,"Tory MLA Ted Flemming, the Opposition's justice critic, said Smith’s letter shows the Liberals have to pull the legislative amendments.",max,99.40056610107422
target,13,"Tory MLA Ted Flemming, the Opposition's justice critic, said Smith’s letter shows the Liberals have to pull the legislative amendments.",last,96.12152862548828
target,14,GUELPH — Cooperator's Hall at the River Run Centre was packed Thursday evening with supporters of Green Party leader Elizabeth May and local candidate Gord Miller.,mean,53.05643081665039
target,14,GUELPH — Cooperator's Hall at the River Run Centre was packed Thursday evening with supporters of Green Party leader Elizabeth May and local candidate Gord Miller.,max,101.05880737304688
target,14,GUELPH — Cooperator's Hall at the River Run Centre was packed Thursday evening with supporters of Green Party leader Elizabeth May and local candidate Gord Miller.,last,69.01632690429688
target,15,"Sources tell CBC Toronto the team had the alleged gunman under surveillance, but Halton police have never confirmed why.",mean,41.42179489135742
target,15,"Sources tell CBC Toronto the team had the alleged gunman under surveillance, but Halton police have never confirmed why.",max,101.77247619628906
target,15,"Sources tell CBC Toronto the team had the alleged gunman under surveillance, but Halton police have never confirmed why.",last,101.77247619628906
target,16,"National voter support for the NDP, Conservatives and Liberals from January to August of 2015.",mean,47.31610107421875
target,16,"National voter support for the NDP, Conservatives and Liberals from January to August of 2015.",max,95.06275939941406
target,16,"National voter support for the NDP, Conservatives and Liberals from January to August of 2015.",last,76.52769470214844
target,17,Federal Finance Minister Bill Morneau said the intent is to have all taxes included within that price.,mean,49.38895034790039
target,17,Federal Finance Minister Bill Morneau said the intent is to have all taxes included within that price.,max,94.61200714111328
target,17,Federal Finance Minister Bill Morneau said the intent is to have all taxes included within that price.,last,91.1059341430664
target,18,"NDP Leader Thomas Mulcair has waded into the TPP debate during the campaign, pledging an NDP government would fight for stronger rules in the Trans-Pacific Partnership accord to protect homegrown manufacturing.",mean,49.006370544433594
target,18,"NDP Leader Thomas Mulcair has waded into the TPP debate during the campaign, pledging an NDP government would fight for stronger rules in the Trans-Pacific Partnership accord to protect homegrown manufacturing.",max,104.68293762207031
target,18,"NDP Leader Thomas Mulcair has waded into the TPP debate during the campaign, pledging an NDP government would fight for stronger rules in the Trans-Pacific Partnership accord to protect homegrown manufacturing.",last,104.68293762207031
target,19,Mélanie Meloche-Holubowski is a journalist intern at EvidenceNetwork.ca and a journalist with Radio-Canada.,mean,40.30298614501953
target,19,Mélanie Meloche-Holubowski is a journalist intern at EvidenceNetwork.ca and a journalist with Radio-Canada.,max,105.33631896972656
target,19,Mélanie Meloche-Holubowski is a journalist intern at EvidenceNetwork.ca and a journalist with Radio-Canada.,last,46.0686149597168
target,20,"; Eric Howard, Brantford Harlequins, Ottawa; Jake Ilnicki, Manawatu Turbos (New Zealand), Williams Lake, B.C.",mean,30.22993278503418
target,20,"; Eric Howard, Brantford Harlequins, Ottawa; Jake Ilnicki, Manawatu Turbos (New Zealand), Williams Lake, B.C.",max,99.50250244140625
target,20,"; Eric Howard, Brantford Harlequins, Ottawa; Jake Ilnicki, Manawatu Turbos (New Zealand), Williams Lake, B.C.",last,55.80950164794922
target,21,Girl Guides of Canada and MADD Canada were among the charities whose expenses didn’t add up to the total.,mean,45.67527389526367
target,21,Girl Guides of Canada and MADD Canada were among the charities whose expenses didn’t add up to the total.,max,101.05093383789062
target,21,Girl Guides of Canada and MADD Canada were among the charities whose expenses didn’t add up to the total.,last,100.56988525390625
target,22,"Three Toronto police officers have been charged with assault causing bodily harm following a probe into a 2013 arrest that landed a man in hospital with a ""serious injury,"" the Special Investigations Unit announced Tuesday.",mean,54.6577262878418
target,22,"Three Toronto police officers have been charged with assault causing bodily harm following a probe into a 2013 arrest that landed a man in hospital with a ""serious injury,"" the Special Investigations Unit announced Tuesday.",max,102.18649291992188
target,22,"Three Toronto police officers have been charged with assault causing bodily harm following a probe into a 2013 arrest that landed a man in hospital with a ""serious injury,"" the Special Investigations Unit announced Tuesday.",last,80.22093200683594
target,23,"On July 10, Andrew Baryluk, 52, saw Manitoba's top court deny his appeal of a recent Residential Tenancies Board order granting possession of 512 Stella Ave. to another family member.",mean,39.32541275024414
target,23,"On July 10, Andrew Baryluk, 52, saw Manitoba's top court deny his appeal of a recent Residential Tenancies Board order granting possession of 512 Stella Ave. to another family member.",max,87.34911346435547
target,23,"On July 10, Andrew Baryluk, 52, saw Manitoba's top court deny his appeal of a recent Residential Tenancies Board order granting possession of 512 Stella Ave. to another family member.",last,74.86846923828125
target,24,"Burnaby Community Services has teamed up with car-sharing company, Modo, as part of the Seniors on the Move regional program.",mean,43.90379333496094
target,24,"Burnaby Community Services has teamed up with car-sharing company, Modo, as part of the Seniors on the Move regional program.",max,90.77731323242188
target,24,"Burnaby Community Services has teamed up with car-sharing company, Modo, as part of the Seniors on the Move regional program.",last,44.19033432006836
target,25,"""It would be a great 150th birthday present for Canada if [the court] could restore the original founding vision of free trade,"" Anglin said in an interview with CTVNews.ca.",mean,44.98214340209961
target,25,"""It would be a great 150th birthday present for Canada if [the court] could restore the original founding vision of free trade,"" Anglin said in an interview with CTVNews.ca.",max,107.79830932617188
target,25,"""It would be a great 150th birthday present for Canada if [the court] could restore the original founding vision of free trade,"" Anglin said in an interview with CTVNews.ca.",last,83.67240905761719
target,26,"(Robert Short/CBC)

Just after 8 a.m., police in Halifax were called to another report of a suspicious package in the area of the old Spring Garden Road Memorial Library, at 5381 Spring Garden Rd.",mean,45.33715057373047
