group,index,text,agg,val
target,0,Shri Parrikar was taken on a whirlwind tour of the massive complex spread across hundreds of acres of land and was briefed on the future expansion plans including the proposed naval air station and housing complex.,mean,57.97616195678711
target,0,Shri Parrikar was taken on a whirlwind tour of the massive complex spread across hundreds of acres of land and was briefed on the future expansion plans including the proposed naval air station and housing complex.,max,86.8084945678711
target,0,Shri Parrikar was taken on a whirlwind tour of the massive complex spread across hundreds of acres of land and was briefed on the future expansion plans including the proposed naval air station and housing complex.,last,83.34008026123047
target,1,"With the passage of stringent laws like Benami Act, the department needed this technological tool to make “sense” of the data that is with them.",mean,55.21013259887695
target,1,"With the passage of stringent laws like Benami Act, the department needed this technological tool to make “sense” of the data that is with them.",max,96.71556854248047
target,1,"With the passage of stringent laws like Benami Act, the department needed this technological tool to make “sense” of the data that is with them.",last,96.71556854248047
target,2,The clearance from the Home Ministry came during the second week of June and the review is likely to be started soon whereby Robert Vadra and many other VVIPs would be likely to lose the ‘no-frisking’ at the airports privilege very soon.,mean,60.170589447021484
target,2,The clearance from the Home Ministry came during the second week of June and the review is likely to be started soon whereby Robert Vadra and many other VVIPs would be likely to lose the ‘no-frisking’ at the airports privilege very soon.,max,91.89192962646484
target,2,The clearance from the Home Ministry came during the second week of June and the review is likely to be started soon whereby Robert Vadra and many other VVIPs would be likely to lose the ‘no-frisking’ at the airports privilege very soon.,last,89.48002624511719
target,3,But till date every bag made by the brand boasts of the same signature quality.,mean,37.32730484008789
target,3,But till date every bag made by the brand boasts of the same signature quality.,max,55.97108459472656
target,3,But till date every bag made by the brand boasts of the same signature quality.,last,52.62361526489258
target,4,Congress president Sonia Gandhi had flagged off these trucks fron New Delhi on Monday.,mean,63.98805236816406
target,4,Congress president Sonia Gandhi had flagged off these trucks fron New Delhi on Monday.,max,95.10765838623047
target,4,Congress president Sonia Gandhi had flagged off these trucks fron New Delhi on Monday.,last,87.9743881225586
target,5,CRPF personnel were also present.,mean,45.75819396972656
target,5,CRPF personnel were also present.,max,79.05843353271484
target,5,CRPF personnel were also present.,last,79.05843353271484
target,6,"Kejriwal also congratulated all the people present at the function and said, ""When we won in Delhi we thought there will be a full stop on the corruption, but despite being in government for five months we have to fight to curb it.""",mean,66.8926010131836
target,6,"Kejriwal also congratulated all the people present at the function and said, ""When we won in Delhi we thought there will be a full stop on the corruption, but despite being in government for five months we have to fight to curb it.""",max,99.09223175048828
target,6,"Kejriwal also congratulated all the people present at the function and said, ""When we won in Delhi we thought there will be a full stop on the corruption, but despite being in government for five months we have to fight to curb it.""",last,75.218505859375
target,7,Sachin GIDC police had intimated the Income tax department officials to assist and interrogate all the four people.,mean,49.00985336303711
target,7,Sachin GIDC police had intimated the Income tax department officials to assist and interrogate all the four people.,max,82.88204956054688
target,7,Sachin GIDC police had intimated the Income tax department officials to assist and interrogate all the four people.,last,76.26508331298828
target,8,"The additional capacity will also help Intel India consolidate its R&D operations to a large extent at the SRR campus, the company said in a statement.“Karnataka has always been in the forefront when it comes to the IT industry, being the centre of investment, our Invest Karnataka initiative is proving its worth with such beneficial investments in the recent years.",mean,55.04527282714844
target,8,"The additional capacity will also help Intel India consolidate its R&D operations to a large extent at the SRR campus, the company said in a statement.“Karnataka has always been in the forefront when it comes to the IT industry, being the centre of investment, our Invest Karnataka initiative is proving its worth with such beneficial investments in the recent years.",max,83.33857727050781
target,8,"The additional capacity will also help Intel India consolidate its R&D operations to a large extent at the SRR campus, the company said in a statement.“Karnataka has always been in the forefront when it comes to the IT industry, being the centre of investment, our Invest Karnataka initiative is proving its worth with such beneficial investments in the recent years.",last,77.9866943359375
target,9,"The lead actor of the film Prabhas retweeted all the congratulatory messages which poured in, including from Anuskha Shetty, who also featured in the film.",mean,41.55978775024414
target,9,"The lead actor of the film Prabhas retweeted all the congratulatory messages which poured in, including from Anuskha Shetty, who also featured in the film.",max,82.29190826416016
target,9,"The lead actor of the film Prabhas retweeted all the congratulatory messages which poured in, including from Anuskha Shetty, who also featured in the film.",last,67.07279968261719
target,10,"Besides, the AAP's membership drive is not as vibrant as the media hype surrounding it.",mean,54.16794204711914
target,10,"Besides, the AAP's membership drive is not as vibrant as the media hype surrounding it.",max,93.23973083496094
target,10,"Besides, the AAP's membership drive is not as vibrant as the media hype surrounding it.",last,92.93115234375
target,11,"jawans of the Indian Army and BSF in Gurez valley +

Spending time with our Forces gives me new energy.",mean,45.56768035888672
target,11,"jawans of the Indian Army and BSF in Gurez valley +

Spending time with our Forces gives me new energy.",max,73.03440856933594
target,11,"jawans of the Indian Army and BSF in Gurez valley +

Spending time with our Forces gives me new energy.",last,73.03440856933594
target,12,"According to Harish -an organiser- more than 50,000 people will join the protest, with 7000-odd people expected to join from Vijayawada alone.",mean,53.01765441894531
target,12,"According to Harish -an organiser- more than 50,000 people will join the protest, with 7000-odd people expected to join from Vijayawada alone.",max,84.5513687133789
target,12,"According to Harish -an organiser- more than 50,000 people will join the protest, with 7000-odd people expected to join from Vijayawada alone.",last,81.4620361328125
target,13,"Here CM Amarinder Singh, offsetting past reputation of vacillation, is working over time to address the grievances of the people who have thrown out the BJP-Akali combine in the recent Assembly polls.",mean,55.61223602294922
target,13,"Here CM Amarinder Singh, offsetting past reputation of vacillation, is working over time to address the grievances of the people who have thrown out the BJP-Akali combine in the recent Assembly polls.",max,88.87783813476562
target,13,"Here CM Amarinder Singh, offsetting past reputation of vacillation, is working over time to address the grievances of the people who have thrown out the BJP-Akali combine in the recent Assembly polls.",last,74.65447235107422
target,14,Maharashtra CM Devendra Fadnavis is likely to make a statement in the assembly.,mean,48.57646179199219
target,14,Maharashtra CM Devendra Fadnavis is likely to make a statement in the assembly.,max,85.1937255859375
target,14,Maharashtra CM Devendra Fadnavis is likely to make a statement in the assembly.,last,85.1937255859375
target,15,"The National Commission for Women has decided to take suo motu cognisance of the allegations of Bollywood actress Preity Zinta against her former boyfriend and businessman Ness Wadia, and will conduct a detailed investigation into the case.",mean,53.89787673950195
target,15,"The National Commission for Women has decided to take suo motu cognisance of the allegations of Bollywood actress Preity Zinta against her former boyfriend and businessman Ness Wadia, and will conduct a detailed investigation into the case.",max,99.50546264648438
target,15,"The National Commission for Women has decided to take suo motu cognisance of the allegations of Bollywood actress Preity Zinta against her former boyfriend and businessman Ness Wadia, and will conduct a detailed investigation into the case.",last,79.01800537109375
target,16,"The film has been received well in AP, thanks to no big releases in the state.",mean,45.09380340576172
target,16,"The film has been received well in AP, thanks to no big releases in the state.",max,74.44843292236328
target,16,"The film has been received well in AP, thanks to no big releases in the state.",last,53.97538757324219
target,17,"Also Read: Art of Living’s Yamuna event: NGT panel says rehabilitation to cost Rs42 crore

“The AOL had obtained all the necessary permission including the NGT’s.",mean,57.47041320800781
target,17,"Also Read: Art of Living’s Yamuna event: NGT panel says rehabilitation to cost Rs42 crore

“The AOL had obtained all the necessary permission including the NGT’s.",max,104.10460662841797
target,17,"Also Read: Art of Living’s Yamuna event: NGT panel says rehabilitation to cost Rs42 crore

“The AOL had obtained all the necessary permission including the NGT’s.",last,82.15284729003906
target,18,"NEW DELHI: Accusing Pakistan of fomenting trouble in India, home minister Sushilkumar Shinde said it was helping terrorists to infiltrate into the country.",mean,50.75748062133789
target,18,"NEW DELHI: Accusing Pakistan of fomenting trouble in India, home minister Sushilkumar Shinde said it was helping terrorists to infiltrate into the country.",max,99.82304382324219
target,18,"NEW DELHI: Accusing Pakistan of fomenting trouble in India, home minister Sushilkumar Shinde said it was helping terrorists to infiltrate into the country.",last,75.67481994628906
target,19,"education

New Delhi, Nov 28 (PTI) The Leader of Opposition in the Delhi Assembly, Vijender Gupta, today demanded that the AAP government presented a ""white paper"" on the status of school education in the national capital, saying that its data pointed towards various shortcomings in it.",mean,58.428627014160156
target,19,"education

New Delhi, Nov 28 (PTI) The Leader of Opposition in the Delhi Assembly, Vijender Gupta, today demanded that the AAP government presented a ""white paper"" on the status of school education in the national capital, saying that its data pointed towards various shortcomings in it.",max,98.92550659179688
